,timestamp,altitude,longitude,latitude,speed,accuracy
1080,1557634891000,75.0,127.35830130000001,36.3720622,3.6499998999999996,6.941
1082,1557634895000,76.0,127.35844909999999,36.37208,3.05,5.74
1083,1557634898000,76.0,127.35851629999999,36.3720657,3.03,6.022
1094,1557634911000,72.0,127.35931370000002,36.3718815,3.99,6.648
1095,1557634915000,72.0,127.359366,36.371906,2.12,7.365
1096,1557634919000,72.0,127.3593825,36.371959999999994,1.9799999,8.753
1097,1557634922000,73.0,127.3593511,36.3720117,0.84,7.803999999999999
1109,1557638026000,81.4000015259,127.3592048,36.371913299999996,1.17,9.948
1110,1557638029000,72.0,127.359324,36.372012299999994,0.11,5.047
1113,1557638049000,72.0,127.359388,36.3720252,2.61,5.722
1114,1557638051000,72.0,127.3594442,36.372016200000004,3.51,5.859
1313,1557638257000,67.0,127.35888600000001,36.3628446,3.22,6.468999999999999
1314,1557638260000,67.0,127.3588255,36.3628182,0.58,6.6339999999999995
1316,1557638341000,73.0,127.3587926,36.3627269,2.05,5.9670000000000005
1317,1557638344000,72.0,127.3587236,36.36270379999999,2.5,6.372999999999999
1318,1557638346000,74.0,127.35866259999999,36.3626773,3.78,6.524
1323,1557638354000,75.0,127.35828000000001,36.362480600000005,3.9399998,7.968999999999999
1324,1557638356000,75.0,127.3582169,36.362448,3.98,7.559
1326,1557638359000,74.0,127.3580658,36.3623598,3.6,6.7860000000000005
1327,1557638361000,74.0,127.3580091,36.362325,3.5,6.516
1328,1557638363000,73.0,127.3579564,36.3622903,3.5,6.643
1329,1557638365000,73.0,127.3579003,36.3622607,1.9699999,6.129
1330,1557638368000,73.0,127.35785349999999,36.3622352,0.22999999,5.105
1332,1557638450000,71.0,127.3578621,36.3619101,3.8799998999999996,6.187
1338,1557638460000,70.0,127.35811629999999,36.3615699,3.99,4.968999999999999
1342,1557638468000,69.0,127.35834550000001,36.3613073,3.8899998999999994,4.591
1343,1557638470000,69.0,127.3583854,36.3612555,3.72,4.442
1344,1557638472000,69.0,127.3584242,36.3612052,3.1799998,4.702
1345,1557638474000,69.0,127.3584668,36.3611562,3.57,4.769
1346,1557638476000,69.0,127.35848899999999,36.3611095,2.31,4.506
1347,1557638481000,70.0,127.35848429999999,36.361064299999995,0.55,4.38
1348,1557638493000,70.0,127.35843670000001,36.361026,3.46,5.294
1349,1557638495000,70.0,127.35835800000001,36.361009499999994,3.4299998,5.034
1350,1557638497000,70.0,127.35827859999999,36.361005,3.55,5.012
1351,1557638499000,70.0,127.35821840000001,36.36103189999999,3.6799998,4.5969999999999995
1450,1557638612000,63.0,127.34989840000001,36.35898710000001,3.9399998,8.067
1461,1557638626000,63.0,127.34911650000001,36.3590929,3.34,13.681
1462,1557638628000,63.0,127.3490514,36.3591045,3.73,13.179
1463,1557638630000,63.0,127.34897690000001,36.3591192,3.73,13.154000000000002
1464,1557638632000,63.0,127.34889240000001,36.359109600000004,3.35,13.177
1465,1557638634000,63.0,127.3488115,36.359114399999996,3.1799998,13.202
1466,1557638636000,63.0,127.3487213,36.359116799999995,3.6999998,13.317
1467,1557638638000,63.0,127.34862240000001,36.3591287,2.6699998,12.877
1468,1557638640000,63.0,127.34852620000001,36.3591476,3.4299998,12.257
1469,1557638642000,63.0,127.34842240000002,36.3591689,3.11,11.450999999999999
1470,1557638644000,63.0,127.34833119999999,36.3591843,2.98,10.992
1471,1557638646000,63.0,127.34825749999999,36.3591872,2.06,10.584000000000001
1472,1557638648000,63.0,127.3481905,36.3591938,2.33,10.193999999999999
1473,1557638650000,62.0,127.34812439999999,36.359206799999995,2.58,10.424000000000001
1474,1557638652000,62.0,127.34805990000001,36.3592184,1.88,10.354000000000001
1475,1557638654000,62.0,127.3479969,36.359222499999994,0.14,9.914
1477,1557638669000,64.0,127.34787779999999,36.3592304,0.71,15.039000000000001
1479,1557638678000,68.0,127.3477799,36.3591711,0.5,16.887999999999998
1539,1557647791338,164.0,127.34822709999999,36.3591965,1.3,38.0
1540,1557647793000,126.0,127.34805859999999,36.359258399999995,0.72999996,19.137999999999998
1541,1557647794000,117.0,127.3479841,36.3592842,0.97999996,15.414000000000001
1543,1557647798000,100.0,127.3478453,36.359300299999994,1.26,8.535
1544,1557647801000,89.0,127.34777609999999,36.35930379999999,0.77,7.002999999999999
1545,1557647803789,83.0,127.3477332,36.3592678,0.42999998,6.45
1546,1557647808000,81.0,127.34769080000001,36.3592347,0.47,6.233
1547,1557647814000,77.0,127.3476477,36.3591984,0.7,6.22
1548,1557647818000,76.0,127.3475957,36.3591625,0.72999996,3.986
1549,1557647824000,76.0,127.347527,36.359154700000005,0.71999997,3.515
1550,1557647829000,75.0,127.34747890000001,36.359179100000006,0.58,3.588
1551,1557647834000,77.0,127.3474307,36.3592034,0.76,3.385
1552,1557647840000,79.0,127.3473649,36.359237,0.51,3.0
1553,1557647844000,76.0,127.34732360000001,36.3592704,0.48999998,3.0
1554,1557647853000,76.0,127.34726200000001,36.3592784,0.19,4.314
1555,1557647862000,77.0,127.34720379999999,36.359271299999996,0.56,4.726
1556,1557647867000,77.0,127.34714840000002,36.3592796,0.90999997,5.181
1557,1557647871000,77.0,127.3470926,36.3593019,1.39,5.577000000000001
1558,1557647875000,76.0,127.3470425,36.3593351,0.56,5.5920000000000005
1559,1557647880000,76.0,127.3469864,36.3593652,1.1999999,6.24
1560,1557647884000,76.0,127.34693229999999,36.3593952,0.9,6.499
1561,1557647889000,77.0,127.34686509999999,36.3594104,0.44,6.62
1562,1557647894000,77.0,127.34680139999999,36.359406,0.48,6.854
1563,1557647898000,76.0,127.34675130000001,36.3593833,0.59,6.672999999999999
1565,1557647910000,75.0,127.34663379999999,36.3593617,0.66999996,6.671
1566,1557647915000,74.0,127.3465645,36.359374100000004,1.03,5.699
1567,1557647919000,73.0,127.34651170000001,36.3593888,0.77,5.156000000000001
1568,1557647924000,71.0,127.3464477,36.3593909,0.71,5.01
1569,1557647929000,72.0,127.34639229999999,36.359396000000004,1.05,5.026
1570,1557647934000,71.0,127.34633570000001,36.3593979,0.58,5.236000000000001
1571,1557647939000,71.0,127.34627990000001,36.3594011,0.59,5.795
1572,1557647944000,70.0,127.34621899999999,36.3594073,0.53,5.666
1573,1557647949000,69.0,127.3461562,36.359412400000004,0.56,5.855
1574,1557647953000,70.0,127.346099,36.3594162,0.59999996,6.011
1575,1557647957000,70.0,127.3460396,36.3594088,0.65,5.515
1576,1557647962000,70.0,127.3459755,36.3594067,0.78999996,5.6370000000000005
1577,1557647967000,69.0,127.3459122,36.3594096,1.17,5.784
1578,1557647971000,68.0,127.3458541,36.3594202,0.85999995,5.439
1579,1557647975000,68.0,127.3457936,36.359430200000006,0.39999998,5.4270000000000005
1580,1557647979000,68.0,127.34572469999999,36.3594402,0.94,4.7010000000000005
1581,1557647984000,68.0,127.34565690000001,36.3594512,0.82,4.598
1582,1557647988000,69.0,127.3455888,36.359463700000006,0.48999998,4.944
1583,1557647992000,70.0,127.34552350000001,36.3594698,0.44,4.197
1584,1557647997000,70.0,127.3454658,36.359480299999994,0.07,4.137
1585,1557648004000,71.0,127.34540420000002,36.359486600000004,0.71,4.912
1586,1557648009000,72.0,127.34534520000001,36.359489,0.78999996,6.0760000000000005
1587,1557648013000,73.0,127.34528909999999,36.3594868,0.74,6.772
1588,1557648018000,73.0,127.34522620000001,36.3594906,0.55,7.355
1589,1557648027000,71.0,127.3451896,36.3595291,0.59,5.5120000000000005
1590,1557648033000,70.0,127.3451707,36.359579499999995,1.29,5.825
1591,1557648038000,71.0,127.34514180000001,36.3596211,1.3399999,6.249
1592,1557648043000,70.0,127.34513270000001,36.35967410000001,1.27,5.688
1593,1557648048000,71.0,127.3451396,36.3597295,1.49,5.267
1594,1557648052000,70.0,127.3451473,36.359782,1.31,4.819
1595,1557648056000,70.0,127.3451502,36.3598345,0.94,4.552
1596,1557648061000,69.0,127.3451525,36.35988629999999,1.0,4.149
1597,1557648066000,69.0,127.34516310000001,36.3599382,1.1,4.647
1598,1557648071000,69.0,127.3451822,36.359984399999995,1.1,4.615
1599,1557648077000,69.0,127.34517379999998,36.360032700000005,1.22,4.774
1600,1557648083000,70.0,127.34510619999999,36.3600518,0.94,6.3839999999999995
1601,1557648088000,70.0,127.34505259999999,36.3600724,0.87,6.843999999999999
1602,1557648093000,70.0,127.34499640000001,36.3600914,1.1999999,7.462000000000001
1603,1557648098000,70.0,127.34494009999999,36.3601162,1.06,7.612
1604,1557648103000,70.0,127.34488459999999,36.360138,1.12,7.53
1605,1557648107000,70.0,127.3448293,36.3601222,1.02,6.636
1606,1557648111000,70.0,127.3447676,36.360119899999994,0.69,5.89
1607,1557648116000,70.0,127.34470449999999,36.360124299999995,0.96999997,5.735
1608,1557648121000,70.0,127.34463570000001,36.3601356,0.88,5.377000000000001
1609,1557648126000,70.0,127.34457420000001,36.360150399999995,0.78,5.524
1610,1557648131000,71.0,127.34451340000001,36.3601636,1.3199999,6.182
1611,1557648135000,71.0,127.34446559999999,36.360195700000006,0.88,5.528
1612,1557648140000,71.0,127.3444257,36.3602308,0.69,5.31
1614,1557648152000,72.0,127.3443486,36.3603065,0.97999996,5.66
1615,1557648157000,72.0,127.34432920000002,36.3603517,0.61,5.92
1619,1557648196000,75.0,127.3443706,36.3605313,1.24,8.214
1620,1557648213853,74.0,127.3444925,36.3606255,0.049999997000000004,10.545
1623,1557648327000,72.0,127.344406,36.3608773,0.24,13.706
1624,1557648329000,73.8000030518,127.3444138,36.3608098,0.48,10.864
1625,1557648339000,73.8000030518,127.34435479999999,36.3608106,0.87,10.62
1626,1557648348000,82.0,127.34433590000002,36.3608757,0.79999995,8.481
1627,1557648349000,81.0,127.3443501,36.3609193,0.96999997,8.692
1628,1557648352000,81.0,127.3443621,36.360965,0.42999998,8.154
1629,1557648353000,0.0,127.3444182,36.3610393,0.08,7.752000000000001
1630,1557648361000,84.0,127.3443636,36.3610302,0.45,7.773
1631,1557648369000,88.0,127.3443469,36.3610782,0.9,7.901
1632,1557648374000,90.0,127.34434979999999,36.3611334,0.5,7.906000000000001
1633,1557648379000,92.0,127.34438610000001,36.3611797,1.06,7.89
1634,1557648383000,92.0,127.3444162,36.3612263,0.61,7.379
1635,1557648388000,94.0,127.34444140000001,36.361276399999994,0.7,7.41
1636,1557648395000,94.0,127.3444744,36.3613164,0.98999995,7.276
1637,1557648403000,95.0,127.34450840000001,36.3613576,0.37,6.995
1638,1557648409000,94.0,127.3445334,36.3614064,0.77,7.051
1639,1557648414000,92.0,127.3445656,36.3614514,0.42,6.987
1640,1557648418000,91.0,127.34460159999998,36.361490100000005,0.84999996,7.0520000000000005
1641,1557648421000,89.0,127.3446436,36.3615235,0.83,6.643
1642,1557648425000,87.0,127.3446977,36.36155,0.65,6.922999999999999
1643,1557648429000,83.0,127.34475060000001,36.3615727,0.68,6.689
1644,1557648433000,81.0,127.34478829999999,36.3616072,0.91999996,6.04
1645,1557648437000,79.0,127.34482,36.3616517,1.0699999,5.565
1646,1557648441000,79.0,127.3448675,36.3616799,1.05,6.354
1647,1557648446000,76.0,127.3449308,36.3616854,1.05,5.926
1648,1557648451000,76.0,127.34498329999998,36.3616609,0.64,5.1770000000000005
1649,1557648459000,76.0,127.3450405,36.3616377,0.90999997,5.524
1650,1557648464000,75.0,127.3450925,36.361614,0.74,5.917000000000001
1651,1557648470000,75.0,127.345155,36.3615973,0.65999997,5.689
1652,1557648476000,73.0,127.34520829999998,36.3615689,0.42999998,5.5360000000000005
1653,1557648484000,74.0,127.3452126,36.3615235,0.61,6.287000000000001
1654,1557648496000,76.0,127.3452658,36.3615015,1.18,7.495
1655,1557648500000,76.0,127.3453226,36.3614789,0.78999996,7.438
1656,1557648506000,77.0,127.34534309999998,36.361435799999995,1.5,8.365
1657,1557648513000,77.0,127.34529840000002,36.361408399999995,0.26999998,14.787
1658,1557648518000,78.0,127.3453094,36.3613489,0.47,14.255999999999998
1659,1557648521000,78.0,127.34535559999999,36.3613089,0.48999998,13.404000000000002
1660,1557648524000,78.0,127.34539440000002,36.3612693,0.91999996,12.491
1661,1557648528000,78.0,127.34542569999999,36.3612294,0.95,12.265
1662,1557648533000,73.8000030518,127.3453632,36.361201,0.14999999,10.945
1664,1557648547000,0.0,127.345247,36.3611796,0.59,13.044
1665,1557648570122,124.0,127.34548319999999,36.361337,0.78,22.0
1666,1557648572000,0.0,127.3452783,36.3613717,0.88,12.14
1668,1557648577000,101.0,127.345316,36.3613886,0.72999996,12.027999999999999
1669,1557648584000,91.0,127.34530259999998,36.3614379,0.78,10.799000000000001
1670,1557648587000,87.0,127.34527630000001,36.361483899999996,0.93,9.408
1671,1557648591000,86.0,127.3452855,36.36152979999999,1.18,7.832000000000001
1672,1557648597000,89.0,127.34532320000001,36.3615722,1.11,6.757000000000001
1673,1557648605000,84.0,127.3453097,36.3616261,0.98999995,4.638
1674,1557648608000,81.0,127.34525390000002,36.3616501,0.77,5.001
1675,1557648616000,78.0,127.3451962,36.3616537,0.77,3.0
1676,1557648630000,76.0,127.3451315,36.3616533,0.9,3.0
1677,1557648636000,77.0,127.3450683,36.3616557,0.78999996,3.0
1678,1557648641000,76.0,127.3450112,36.361666,0.69,3.0
1679,1557648648000,75.0,127.344955,36.3616723,0.77,3.0
1680,1557648654000,77.0,127.344894,36.361676700000004,0.85999995,3.0
1681,1557648661000,77.0,127.34483059999998,36.361686999999996,0.89,3.0
1682,1557648671000,77.0,127.3447881,36.3616489,1.12,3.19
1683,1557648676000,75.0,127.34476140000001,36.36159910000001,1.22,4.106
1684,1557648680000,75.0,127.34473670000001,36.3615476,1.65,4.779
1685,1557648683000,75.0,127.34470309999999,36.361507700000004,1.68,5.539
1686,1557648687000,77.0,127.34466280000001,36.361466899999996,1.16,5.922999999999999
1687,1557648691000,77.0,127.344633,36.361418,1.04,6.421
1688,1557648696000,77.0,127.34464299999999,36.361365500000005,1.76,8.103
1689,1557648701000,78.0,127.3446578,36.3613056,1.39,9.209
1690,1557648705000,77.0,127.344672,36.3612545,1.17,9.872
1691,1557648709000,79.0,127.3446442,36.361213299999996,0.81,10.232000000000001
1692,1557648713000,78.0,127.34459440000002,36.361169399999994,0.72999996,9.048
1693,1557648718000,78.0,127.34457420000001,36.361119099999996,0.64,9.06
1694,1557648723000,79.0,127.34454790000001,36.361064,0.89,9.062999999999999
1695,1557648727000,79.0,127.34452569999999,36.3610206,0.82,9.785
1696,1557648731000,78.0,127.3445096,36.3609758,0.45999998,9.488
1697,1557648736000,78.0,127.3444866,36.3609204,1.11,10.376
1698,1557648740000,79.0,127.3444678,36.360871100000004,0.90999997,11.3
1699,1557648745000,80.0,127.3444528,36.3608218,0.83,11.269
1700,1557648749000,80.0,127.3444258,36.360779,0.93,11.453
1701,1557648754000,80.0,127.3444489,36.3607335,0.65999997,10.009
1702,1557648758000,81.0,127.3444258,36.3606908,0.88,10.56
1703,1557648766000,80.0,127.3444137,36.3606458,0.95,15.886
1713,1557649364000,74.1999969482,127.34418840000001,36.3605526,0.37,28.6
1714,1557649368810,0.0,127.34417759999998,36.360508200000005,0.37,23.281
1715,1557649380000,98.0,127.3442307,36.3605251,0.62,15.498
1716,1557649383000,89.0,127.3442674,36.3605763,0.65999997,15.55
1717,1557649384872,0.0,127.3443139,36.3606867,0.17,11.687999999999999
1718,1557649386000,0.0,127.34433909999998,36.3607515,0.56,11.665999999999999
1719,1557649390000,0.0,127.3443528,36.3608006,0.57,11.594000000000001
1720,1557649396000,0.0,127.34436570000001,36.360851000000004,1.05,10.753
1721,1557649405000,100.0,127.3443128,36.36087379999999,0.77,9.472000000000001
1722,1557649411000,0.0,127.34427959999998,36.3609122,0.59999996,13.139000000000001
1724,1557649416000,0.0,127.3443001,36.3610135,0.66999996,10.865
1725,1557649418000,0.0,127.3443634,36.3610706,0.90999997,12.28
1726,1557649420000,0.0,127.34440479999999,36.3611106,0.37,12.982000000000001
1727,1557649423000,0.0,127.3444433,36.361145799999996,0.48,13.787
1728,1557649436000,74.5,127.3444942,36.361180100000006,0.63,11.667
1729,1557649445768,0.0,127.34450009999999,36.36123370000001,0.53999996,12.072000000000001
1730,1557649450000,0.0,127.34453789999999,36.36127929999999,0.71,11.934000000000001
1732,1557649459000,96.0,127.344448,36.36133710000001,0.57,12.42
1733,1557649460000,0.0,127.3445023,36.3613616,0.22,10.415999999999999
1734,1557649465000,94.0,127.3444348,36.3613992,0.65999997,10.14
1736,1557649474000,98.0,127.34444099999999,36.361473499999995,0.68,7.632999999999999
1737,1557649478000,97.0,127.34448059999998,36.3615168,0.96,6.652
1738,1557649489000,95.0,127.34453700000002,36.3615066,1.01,7.657
1739,1557649508125,74.5,127.3446567,36.3615446,0.91999996,12.832
1740,1557649520000,96.0,127.3445311,36.3615838,0.64,8.378
1742,1557649525000,92.0,127.3445097,36.3616385,1.1899998999999999,5.766
1743,1557649527000,91.0,127.3445747,36.361669899999995,1.41,4.757
1744,1557649529000,88.0,127.34462520000001,36.3616984,0.98999995,4.2669999999999995
1745,1557649531000,86.0,127.34466950000001,36.361725799999995,0.97999996,3.8819999999999997
1746,1557649533000,85.0,127.3447159,36.361751,1.03,3.5639999999999996
1747,1557649536000,83.0,127.3447551,36.3617839,0.94,3.397
1748,1557649544000,82.0,127.34478490000002,36.3618242,1.3399999,3.0
1749,1557649550000,80.0,127.3447865,36.3618696,0.11,3.0
1750,1557649637272,90.0,127.34452340000001,36.361901,1.35,18.0
1751,1557649642000,74.0,127.3445038,36.361949100000004,1.3,6.8420000000000005
1752,1557649648000,77.0,127.3444383,36.3619263,1.56,3.967
1753,1557649652000,78.0,127.34438030000001,36.3619073,1.28,3.57
1755,1557649665000,80.0,127.34429909999999,36.3618425,0.98999995,3.0
1757,1557649697000,165.0,127.34430649999999,36.3618485,0.04,6.019
1761,1557649828648,125.0,127.3443479,36.3619376,1.0699999,33.0
1762,1557649830000,126.0,127.3444807,36.361953799999995,0.089999996,19.331
1763,1557649831000,70.0,127.34444170000002,36.3619214,0.16,18.885
1764,1557649832000,96.0,127.34438540000001,36.3618764,0.09999999400000001,18.761
1765,1557649833000,97.0,127.34433090000002,36.361843799999995,0.07,16.76
1766,1557649834000,97.0,127.344284,36.3618122,0.01,14.401
1768,1557649857439,104.0,127.3442733,36.3618232,0.35999998,8.786
1769,1557649859000,125.0,127.34436200000002,36.3618691,0.09999999400000001,10.442
1770,1557649860000,132.0,127.34444409999999,36.3619051,0.01,9.827
1772,1557649931000,116.0,127.3447305,36.3618006,0.11,26.0
1773,1557649934000,108.0,127.3447528,36.361846500000006,0.06,14.463
1775,1557649983000,115.0,127.34476979999998,36.361775200000004,0.03,20.8
1776,1557649985000,116.0,127.3447477,36.361717299999995,0.03,20.0
1777,1557650100209,106.0,127.34479740000002,36.36174260000001,0.19,19.0
1778,1557650102000,103.0,127.3447831,36.3617972,0.42,14.767999999999999
1779,1557650106000,94.0,127.34471780000001,36.36180220000001,0.5,15.692
1780,1557650114000,90.0,127.3446979,36.3617597,0.71,15.243
1782,1557650239000,64.0,127.34414960000001,36.3617221,2.3899999,55.0
1783,1557650240000,27.0,127.3440061,36.3617304,0.77,45.662
1784,1557650244000,74.6999969482,127.34425949999999,36.361812,0.38,13.222999999999999
1787,1557655261301,134.0,127.345005,36.36231110000001,0.58,30.0
1788,1557655262562,130.0,127.34499469999999,36.3621497,0.19999999,22.548000000000002
1789,1557655264000,142.0,127.3449558,36.3620604,0.08,18.588
1792,1557655270000,133.0,127.3448618,36.361950799999995,0.57,10.191
1793,1557655273000,124.0,127.34478680000001,36.3619439,0.87,8.613
1795,1557655279000,112.0,127.34465990000001,36.3619553,0.22999999,6.855
1796,1557655288000,97.0,127.34460120000001,36.361967299999996,0.13,5.772
1800,1557655419000,80.0,127.3449372,36.361751,0.84999996,5.678
1801,1557655423000,79.0,127.3449997,36.3617215,1.04,4.711
1802,1557655427000,81.0,127.3450582,36.3617031,1.26,4.405
1803,1557655431000,81.0,127.3451183,36.361693100000004,1.2099999,4.23
1804,1557655435000,80.0,127.3451788,36.3616776,1.23,3.6830000000000003
1806,1557655459000,82.0,127.34528429999999,36.361697,0.55,10.744000000000002
1807,1557655467000,83.0,127.34534209999998,36.3617075,0.74,11.264000000000001
1809,1557656191608,61.0,127.34518190000001,36.3616148,2.97,33.0
1810,1557656219000,74.0999984741,127.3451717,36.361571399999995,0.65,12.317
1812,1557656496587,115.0,127.34513190000001,36.3618093,0.87,34.0
1813,1557656552628,74.0999984741,127.3452243,36.3615826,1.24,12.484000000000002
1815,1557656768536,74.1999969482,127.3451754,36.3615919,1.12,12.372
1816,1557657187000,76.0,127.3449942,36.3617056,0.85999995,48.0
1817,1557657187000,76.0,127.3449942,36.3617056,0.85999995,48.0
1818,1557657188000,65.0,127.3449952,36.3615615,1.03,38.549
1819,1557657189000,58.0,127.3450166,36.361512299999994,1.37,32.615
1820,1557657194000,74.3000030518,127.34502749999999,36.361557,1.06,16.055
1821,1557657202572,57.0,127.3449663,36.3615583,0.93,11.847999999999999
1822,1557657205000,58.0,127.34489579999999,36.3615576,1.3,11.100999999999999
1823,1557657210000,64.0,127.3448496,36.3615898,1.5699999,10.18
1824,1557657215000,67.0,127.34480990000002,36.361623,0.37,10.126
1825,1557657253000,93.0,127.34476950000001,36.3616794,0.37,16.995
1830,1557657305000,51.0,127.3447051,36.3613218,1.16,28.654
