,timestamp,altitude,longitude,latitude,speed,accuracy
440,1557369371000,81.3000030518,127.35925870000001,36.3720848,1.09,8.941
441,1557369373000,81.3000030518,127.35919840000001,36.3721129,0.68,9.241
442,1557369377000,81.3000030518,127.3591498,36.3721458,1.29,9.452
443,1557369377998,73.0,127.3593175,36.3721414,1.26,6.922000000000001
444,1557369380000,75.0,127.35941979999998,36.3721485,1.23,6.638
445,1557369382000,74.0,127.3594827,36.372169299999996,1.2099999,7.034
446,1557369389000,75.0,127.35950590000002,36.3722255,0.71999997,5.289
447,1557369394000,76.0,127.35950929999998,36.372277399999994,0.98999995,4.379
448,1557369398000,76.0,127.35951429999999,36.3723233,1.03,4.087
449,1557369403000,77.0,127.35951829999999,36.3723732,0.88,4.404
450,1557369408000,77.0,127.3595169,36.3724252,1.36,4.185
451,1557369414000,78.0,127.35952009999998,36.372474600000004,0.96,4.673
452,1557369418000,79.0,127.3595213,36.3725218,0.72999996,4.856
453,1557369423000,80.0,127.359522,36.372571,0.93,4.556
454,1557369428000,81.0,127.3595156,36.372620500000004,1.04,4.169
455,1557369433000,80.0,127.3595227,36.372668100000006,1.01,4.7010000000000005
456,1557369437000,81.0,127.35952079999998,36.372713700000006,1.14,4.743
457,1557369441000,82.0,127.3595149,36.3727645,1.26,4.94
458,1557369446000,83.0,127.35950690000001,36.372817600000005,0.9,4.686
459,1557369450000,82.0,127.3594959,36.372865600000004,0.88,4.827
460,1557369455000,82.0,127.3595112,36.3729172,0.69,4.147
461,1557369460000,83.0,127.3595666,36.3729511,0.84999996,4.075
462,1557369464000,84.0,127.35961440000001,36.372983000000005,0.82,4.258
463,1557369469000,85.0,127.3596585,36.3730208,0.69,4.5969999999999995
468,1557369550000,85.9000015259,127.3601175,36.3730624,0.44,14.297
469,1557369616652,85.9000015259,127.3600755,36.3730863,0.71999997,10.782
470,1557369668000,85.9000015259,127.3601684,36.3730586,0.57,17.883
472,1557369814772,85.6999969482,127.36005549999999,36.3730816,1.01,11.338
474,1557369868865,85.9000015259,127.3600963,36.3731466,1.88,12.533
477,1557370916000,85.5999984741,127.36087549999999,36.3726156,1.22,31.682
478,1557370917000,85.5999984741,127.3604064,36.372833899999996,1.8299999,27.098000000000003
479,1557370918000,85.5999984741,127.3602011,36.3729316,2.03,24.854
480,1557370919000,85.5999984741,127.36010990000001,36.373053999999996,2.4299998,23.201
481,1557370920000,1329.0,127.3609811,36.372733000000004,0.74,22.63
482,1557370921000,-96.0,127.36161159999999,36.372837100000005,2.53,25.927
484,1557370930000,-272.0,127.3611175,36.375575700000006,3.78,37.227
485,1557370931000,-264.0,127.3596365,36.378822799999995,0.61,36.79
486,1557370932000,-60.0,127.35895740000001,36.380132,2.24,40.361
487,1557370933000,-93.0,127.3575528,36.3820684,3.6599998,46.751999999999995
488,1557370935000,-284.0,127.35660590000002,36.3835501,3.6699998,51.883
490,1557370948000,-75.0,127.3579666,36.3779209,0.29999998,78.118
491,1557370950000,-35.0,127.36141119999999,36.3714641,0.95,39.260999999999996
492,1557370951000,0.0,127.36184540000002,36.37062279999999,0.77,31.155
493,1557370952000,-3.0,127.36195690000001,36.3703058,0.25,27.325
494,1557370954000,-6.0,127.36205859999998,36.3701509,1.11,25.393
495,1557370958000,16.0,127.36159909999999,36.36975220000001,0.68,26.538
496,1557370959000,-93.0,127.3616481,36.369777,0.65999997,30.079
497,1557370968000,98.0,127.36142269999999,36.371291,0.71999997,34.293
498,1557370969000,198.0,127.3629929,36.374491600000006,1.9,30.258000000000003
499,1557370970000,189.0,127.36375090000001,36.3760274,1.11,28.1
500,1557370971000,210.0,127.36412849999999,36.3768278,0.91999996,27.428
501,1557370972000,223.0,127.36436040000001,36.3773761,1.12,26.976
502,1557370973000,227.0,127.3645244,36.377829600000005,0.35999998,25.6
503,1557370974000,225.0,127.36460759999999,36.378142700000005,0.56,22.541999999999998
504,1557370975000,209.0,127.36471499999999,36.3782846,0.83,21.684
505,1557370976000,237.0,127.3647652,36.378344399999996,1.11,20.891
506,1557370977000,230.0,127.3647969,36.3784306,1.03,20.023
507,1557370978000,225.0,127.3647994,36.378483,0.88,19.985
508,1557370982000,212.0,127.36479399999999,36.3785295,1.5699999,19.34
509,1557370983000,88.0,127.3649233,36.378525399999994,0.66999996,21.581999999999997
511,1557371074000,81.4000015259,127.3611138,36.3732192,1.29,23.638
515,1557371083000,-19.0,127.3657041,36.37442120000001,3.48,32.317
516,1557371085000,206.0,127.3716345,36.3737503,3.3799998999999996,17.718
518,1557371087000,502.0,127.3673882,36.3704465,2.05,20.844
519,1557371089000,503.0,127.36652959999999,36.3699294,1.25,21.701999999999998
520,1557371091000,512.0,127.3659678,36.3695916,0.35999998,22.96
524,1557371205000,239.0,127.3638501,36.3513564,2.82,99.01
525,1557371206000,287.0,127.3639148,36.348401,2.1699998,80.92699999999999
532,1557379196406,83.0,127.3596615,36.3717683,3.25,28.0
533,1557379196360,81.4000015259,127.35938090000002,36.371839200000004,2.57,21.385
534,1557379198000,81.0,127.3596584,36.3717842,2.82,9.425
535,1557379200000,83.0,127.3597202,36.371756299999994,2.6399999,8.62
536,1557379203000,82.0,127.3597765,36.371711499999996,2.74,8.478
537,1557379203522,83.0,127.35981909999998,36.3716747,2.69,7.981
539,1557379209000,81.0,127.35998570000001,36.3715493,3.29,8.03
548,1557379225000,66.0,127.36076640000002,36.3713664,3.9399998,5.656000000000001
550,1557379228000,66.0,127.3609064,36.37137020000001,3.6299998999999996,5.597
551,1557379230000,67.0,127.3609607,36.3713815,3.7099998,5.04
552,1557379232000,67.0,127.3610168,36.371401399999996,3.1999998,5.0969999999999995
553,1557379234000,67.0,127.36107879999999,36.37142539999999,3.34,5.252000000000001
554,1557379236000,67.0,127.36115349999999,36.3714472,3.54,5.296
555,1557379238000,67.0,127.3612327,36.371452500000004,3.33,5.691
556,1557379240000,68.0,127.36131979999999,36.3714423,2.77,5.49
557,1557379242000,68.0,127.3613767,36.3714189,1.67,5.6
558,1557379244000,69.0,127.3614256,36.3713951,1.73,5.7589999999999995
559,1557379246000,68.0,127.36147220000001,36.3713633,1.8499999,6.028
560,1557379248000,68.0,127.3615242,36.3713302,2.33,5.975
561,1557379250000,68.0,127.3615758,36.371294,2.01,5.57
562,1557379253000,68.0,127.3616409,36.3712473,1.9399998999999999,5.597
563,1557379255000,68.0,127.361681,36.3712089,1.6999999,5.47
564,1557379257000,68.0,127.3617164,36.3711638,1.89,5.135
565,1557379259000,69.0,127.3617443,36.3711239,2.1499999,5.115
566,1557379261000,69.0,127.3617828,36.371080600000006,2.0,4.875
567,1557379263000,69.0,127.36182009999999,36.371044299999994,2.31,5.144
568,1557379265000,70.0,127.3618634,36.37100220000001,2.55,5.294
569,1557379267000,70.0,127.3619098,36.370956,2.34,5.321000000000001
570,1557379269000,70.0,127.3619585,36.370908299999996,2.37,5.4079999999999995
571,1557379271000,70.0,127.3620096,36.3708629,1.8499999,5.489
572,1557379273000,71.0,127.36205430000001,36.37081920000001,2.0,5.695
573,1557379275000,71.0,127.3620935,36.3707696,1.86,5.97
574,1557379277000,72.0,127.36213529999999,36.3707148,1.09,5.931
575,1557379279000,72.0,127.36216950000001,36.3706738,0.59999996,6.278
576,1557379282000,73.0,127.36220390000001,36.370625399999994,0.84,6.4670000000000005
579,1557379378000,10.0,127.3624892,36.3704205,0.96999997,48.0
580,1557379379000,80.0,127.3626159,36.370402,0.34,15.514000000000001
581,1557379387000,80.0,127.36254440000002,36.37036679999999,0.96999997,12.241
582,1557379439000,91.0,127.362553,36.370317799999995,0.55,12.857000000000001
583,1557379449000,76.4000015259,127.36256540000001,36.3703662,1.7199999,11.122
584,1557379457155,75.4000015259,127.36250890000001,36.3704036,1.6899998999999999,12.753
587,1557379518000,75.4000015259,127.36236540000002,36.3707761,1.06,22.368000000000002
588,1557379521000,75.4000015259,127.3623588,36.37072,1.29,19.762999999999998
589,1557379524000,75.4000015259,127.3623281,36.370671200000004,2.06,17.521
590,1557379525000,72.0,127.362227,36.3706126,2.3899999,10.962
591,1557379525774,75.8000030518,127.36215559999998,36.3705955,2.81,9.029
593,1557379530000,70.0,127.3620663,36.370672799999994,3.97,8.476
595,1557379533000,70.0,127.3619844,36.370760100000005,3.9499998,8.604
597,1557379537000,75.0,127.3618872,36.370878499999996,3.97,8.324
598,1557379539000,78.0,127.36185290000002,36.3709174,3.6299998999999996,7.193
599,1557379541000,77.0,127.36181100000002,36.370960100000005,3.56,6.858
600,1557379543000,75.0,127.36176850000001,36.3710071,3.1,6.675
601,1557379545000,76.0,127.361728,36.3710541,3.76,6.591
602,1557379548000,74.0,127.36166229999999,36.371139899999996,3.06,4.952
608,1557379609556,78.0,127.3599135,36.3715186,2.47,18.208
609,1557379610550,66.0,127.3597544,36.3716286,1.93,15.460999999999999
610,1557379612000,66.0,127.35969840000001,36.3716816,2.23,13.48
611,1557379613000,66.0,127.3596476,36.3717221,1.8299999,11.253
612,1557379616000,72.0,127.3596081,36.3717554,1.52,9.494
613,1557379620000,77.0,127.35956350000001,36.3717979,1.24,7.723
614,1557379624000,79.0,127.3595713,36.3718473,0.76,6.7410000000000005
615,1557379630000,77.0,127.3595122,36.3718817,1.9799999,6.5520000000000005
616,1557379633000,75.0,127.3594522,36.3718999,0.90999997,6.415
617,1557379638000,81.4000015259,127.35937659999998,36.3719066,0.90999997,8.972999999999999
633,1557390070000,92.0,127.3593397,36.3717349,2.6499999,56.0
635,1557390110000,81.4000015259,127.3591861,36.3718879,0.68,14.11
636,1557390118000,85.0,127.35930420000001,36.3719049,0.7,9.318999999999999
637,1557390119000,85.0,127.3593707,36.3719075,0.76,9.863
638,1557390120000,84.0,127.35960759999999,36.37192039999999,1.01,18.0
639,1557390127000,75.0,127.3595645,36.3719625,0.97999996,6.63
640,1557390130000,74.0,127.3595317,36.372013,1.0699999,8.0
641,1557390138000,74.0,127.35953159999998,36.3720596,1.04,5.836
642,1557390145000,73.0,127.3595244,36.3721101,1.16,5.598
643,1557390150000,73.0,127.3595303,36.3721604,1.17,5.6
644,1557390153000,74.0,127.3595324,36.3722057,1.42,5.51
645,1557390158000,73.0,127.35953500000001,36.372256400000005,0.96,5.476
646,1557390164000,74.0,127.3595368,36.3723121,0.71999997,5.356
647,1557390168000,75.0,127.35953719999999,36.3723573,0.59999996,5.2379999999999995
648,1557390173000,75.0,127.3595366,36.3724042,0.63,4.938
649,1557390179000,76.0,127.35953789999999,36.372452200000005,1.12,5.125
650,1557390183000,76.0,127.3595348,36.3724984,1.13,4.744
651,1557390188000,77.0,127.3595366,36.372549299999996,1.49,4.952
652,1557390192000,79.0,127.35954050000001,36.372595000000004,0.81,4.754
653,1557390198000,80.0,127.35954509999999,36.372643700000005,0.90999997,5.075
654,1557390203000,79.0,127.3595402,36.3726912,1.05,5.223
655,1557390208000,82.0,127.35951809999999,36.3727407,1.26,5.415
656,1557390212000,81.0,127.35950990000002,36.3727884,1.3199999,5.776
657,1557390216000,82.0,127.35950929999998,36.372842299999995,1.28,4.855
658,1557390221000,82.0,127.3595164,36.372899,1.3,5.22
659,1557390225000,82.0,127.3595245,36.3729446,0.95,4.437
660,1557390232000,82.0,127.35955009999999,36.3729878,1.1999999,4.85
661,1557390237000,83.0,127.35959879999999,36.3730213,0.90999997,4.692
662,1557390243000,87.0,127.3596534,36.3730396,0.06,4.461
663,1557390261663,85.4000015259,127.35971699999999,36.3730497,0.35,9.58
667,1557390301000,57.0,127.36036270000001,36.372683,1.37,45.718999999999994
668,1557390303000,63.0,127.36030530000001,36.3726994,0.78999996,41.016999999999996
669,1557390306000,68.0,127.3602381,36.3727109,0.38,40.242
676,1557392194485,87.0,127.35975320000001,36.373013,0.62,21.27
677,1557392201924,42.0,127.35937679999999,36.372482299999994,1.75,35.0
678,1557392202925,107.0,127.3595666,36.3727729,0.9,26.22
679,1557392204522,124.0,127.35966609999998,36.3728516,1.41,17.662
680,1557392215000,100.0,127.35962590000001,36.3728134,0.91999996,8.726
681,1557392218000,94.0,127.35960359999999,36.372765,1.13,8.847000000000001
682,1557392222000,94.0,127.35959229999999,36.372708700000004,1.0799999,7.481
683,1557392224484,92.0,127.3595868,36.3726586,0.96999997,6.861000000000001
684,1557392229000,91.0,127.3595875,36.3726126,1.3399999,7.48
685,1557392233000,89.0,127.3595768,36.3725657,0.96999997,6.727
686,1557392238000,88.0,127.35956979999999,36.372514200000005,1.35,6.563
687,1557392242000,87.0,127.35956999999999,36.372455,1.18,6.311
688,1557392246000,85.0,127.3595672,36.3724039,0.91999996,5.99
689,1557392250000,85.0,127.3595687,36.3723521,1.0699999,5.985
690,1557392254000,85.0,127.35956979999999,36.372299700000006,1.3399999,6.515
691,1557392259000,83.0,127.3595655,36.3722485,1.0799999,6.002999999999999
692,1557392264000,82.0,127.3595473,36.372203000000006,0.98999995,5.565
693,1557392269000,83.0,127.3595426,36.3721473,0.95,5.532
694,1557392274000,84.0,127.35954479999998,36.3720984,0.94,5.393
695,1557392280000,83.0,127.3595412,36.372049100000005,1.0699999,5.372000000000001
696,1557392285000,84.0,127.3595361,36.372004100000005,1.17,5.501
697,1557392290000,85.0,127.35950829999999,36.371961600000006,0.55,5.445
710,1557398320864,81.5,127.3592403,36.3718397,0.53,16.925
712,1557398340000,81.3000030518,127.35916189999999,36.371931599999996,0.88,17.401
713,1557398342000,86.0,127.35933190000002,36.372024100000004,1.22,10.443
714,1557398344000,79.0,127.35939579999999,36.372044700000004,0.84,7.832999999999999
727,1557398389000,73.0,127.3595074,36.370999600000005,2.78,3.96
876,1557398544000,68.0,127.3600164,36.3635876,3.8799998999999996,5.398
877,1557398546000,68.0,127.3599622,36.363554799999996,3.84,4.877
878,1557398548000,68.0,127.359897,36.363515500000005,3.55,4.937
879,1557398550000,68.0,127.35983190000002,36.363470899999996,3.33,4.995
880,1557398552000,69.0,127.35977820000001,36.363433,3.1999998,4.843
881,1557398554000,68.0,127.35972029999999,36.3633993,3.31,4.822
882,1557398556000,68.0,127.3596649,36.363360899999996,3.31,5.09
883,1557398558000,68.0,127.3596074,36.363314100000004,3.1599998,4.7780000000000005
884,1557398560000,68.0,127.35956509999998,36.3632834,2.36,4.569
885,1557398563000,68.0,127.35950849999999,36.363249700000004,0.45,4.205
886,1557398609000,69.0,127.35949070000001,36.3631984,1.8299999,4.736000000000001
887,1557398612000,69.0,127.3595469,36.3631511,3.6599998,5.532
1022,1557398755000,73.0,127.3552739,36.357538500000004,3.86,4.346
1073,1557398818000,74.0,127.35226440000001,36.3557193,3.9099998,5.393
1074,1557398821000,73.0,127.35218950000001,36.3556999,3.6999998,5.066
1076,1557398825000,73.0,127.35202079999999,36.3557108,3.07,6.24
1149,1557398902000,70.0,127.34851780000001,36.3520295,3.6299998999999996,4.298
1150,1557398906000,71.0,127.3485182,36.3519796,0.41,4.188
1151,1557398988000,65.0,127.3481085,36.3519254,3.3,19.0
1152,1557398989000,75.0,127.34813059999999,36.3519674,1.5699999,14.409
1154,1557399086000,78.0,127.3480689,36.351799799999995,3.1799998,5.365
1155,1557399086000,78.0,127.3480689,36.351799799999995,3.1799998,5.365
1156,1557399088000,79.0,127.3480466,36.3517463,3.09,5.4910000000000005
1157,1557399090000,77.0,127.34802909999999,36.3516894,3.03,4.746
1158,1557399092000,77.0,127.34801359999999,36.351644799999995,2.7,4.959
1159,1557399095000,77.0,127.347999,36.35158870000001,0.96999997,5.252999999999999
1160,1557399109000,77.0,127.34798290000002,36.3515445,1.28,5.077
1161,1557399113000,77.0,127.3479688,36.3514987,1.1999999,5.314
1162,1557399117000,76.0,127.3479679,36.35143970000001,1.49,5.615
1163,1557399121000,75.0,127.3479628,36.351392,1.28,5.558
1164,1557399125000,75.0,127.34796159999999,36.351341,1.48,5.468
1165,1557399129000,74.0,127.34796029999998,36.3512881,1.4399998999999999,5.531000000000001
1166,1557399133000,74.0,127.34794709999998,36.351236,1.14,5.38
1167,1557399137000,75.0,127.3479425,36.3511828,1.16,5.595
1168,1557399141000,75.0,127.34793729999998,36.351126799999996,2.03,5.497000000000001
1169,1557399145000,75.0,127.3479244,36.351073299999996,1.62,5.782
1170,1557399149000,75.0,127.3479267,36.3510191,1.5,5.978
1171,1557399153000,75.0,127.3479334,36.3509661,1.26,6.292999999999999
1172,1557399156000,76.0,127.3479278,36.3509189,1.93,6.426
1173,1557399159000,76.0,127.34792,36.350865899999995,1.3199999,6.2170000000000005
1174,1557399163000,76.0,127.347902,36.350809999999996,1.7099999,5.973
1175,1557399166000,76.0,127.3478963,36.3507631,1.75,5.598
1176,1557399169000,77.0,127.3478831,36.3507184,1.52,5.489
1177,1557399172000,76.0,127.34787450000002,36.350670799999996,1.53,4.982
1178,1557399176000,77.0,127.34785600000001,36.35061760000001,1.37,4.534
1179,1557399180000,76.0,127.34782369999999,36.350576000000004,1.41,4.059
1180,1557399184000,76.0,127.3478132,36.350522600000005,1.37,3.707
1181,1557399188000,76.0,127.3478054,36.3504698,1.43,3.266
1182,1557399192000,77.0,127.34780500000001,36.3504219,1.35,3.1910000000000003
1183,1557399196000,76.0,127.3478061,36.350376700000005,1.3,3.0
1184,1557399200000,76.0,127.34781129999999,36.3503232,1.28,3.0
1185,1557399204000,77.0,127.3478145,36.3502745,1.28,3.0
1186,1557399208000,77.0,127.3478085,36.3502285,1.26,3.0
1187,1557399212000,77.0,127.3478078,36.3501811,1.18,3.0
1188,1557399217000,77.0,127.3478145,36.3501256,1.38,3.0
1189,1557399222000,76.0,127.347806,36.3500809,1.2099999,3.0
1190,1557399228000,76.0,127.3478457,36.350040899999996,1.15,3.0
1191,1557399233000,77.0,127.34787079999998,36.3500006,1.38,3.0
1199,1557399538000,78.0,127.34714,36.342268,0.25,6.76
1240,1557399644000,75.0,127.3491852,36.3380529,1.8499999,7.267
1292,1557399699000,79.0,127.3480925,36.3325755,3.12,6.891
1294,1557399763000,80.0,127.34805320000001,36.332489100000004,2.4099998,6.586
1390,1557399861000,76.0,127.34787549999999,36.3193794,2.05,9.613
1391,1557399876000,80.0,127.34787,36.31933239999999,0.59999996,8.024
1392,1557399900000,82.0,127.34782630000001,36.3193023,1.43,4.916
1393,1557399904000,83.0,127.347773,36.3192879,1.4,4.636
1394,1557399910000,83.0,127.3477231,36.3192542,1.28,5.04
1395,1557399914000,85.0,127.3476905,36.3192072,1.38,5.745
1397,1557399924000,85.0,127.3476715,36.319102,1.4499999,5.35
1398,1557399927000,87.0,127.347668,36.3190417,1.27,5.484
1399,1557399930000,89.0,127.34765459999998,36.3189797,1.49,4.927
1400,1557399933000,90.0,127.34764550000001,36.31891470000001,1.56,4.883
1401,1557399936000,90.0,127.34764609999999,36.3188634,2.06,4.994
1402,1557399939000,90.0,127.34764550000001,36.318800599999996,2.07,5.07
1403,1557399942000,90.0,127.34765300000001,36.3187423,1.54,4.8069999999999995
1404,1557399946000,92.0,127.3476616,36.3186855,1.4699999,5.5329999999999995
1405,1557399950000,92.0,127.3476648,36.3186304,1.1899998999999999,5.039
1406,1557399953000,92.0,127.34767420000001,36.3185816,1.53,4.897
1407,1557399956000,92.0,127.3476781,36.3185304,1.9799999,4.845
1408,1557399959000,91.0,127.3476805,36.318473,1.91,5.247000000000001
1409,1557399962000,90.0,127.3476962,36.318417600000004,1.56,5.489
1410,1557399965000,91.0,127.34770690000002,36.318366999999995,1.67,5.754
1411,1557399968000,91.0,127.3477124,36.3183113,1.9799999,6.06
1412,1557399971000,91.0,127.3477216,36.3182576,1.66,6.257999999999999
1413,1557399974000,91.0,127.3477414,36.3182128,1.25,6.59
1414,1557399977000,90.0,127.34776609999999,36.318163500000004,2.0,6.441
1415,1557399980000,91.0,127.34778130000001,36.3181085,1.92,6.197
1416,1557399983000,91.0,127.34778020000002,36.3180614,1.66,6.6770000000000005
1417,1557399986000,91.0,127.34777,36.318016,1.56,6.672000000000001
1418,1557399990000,91.0,127.34775230000001,36.3179559,1.87,6.83
1419,1557399993000,91.0,127.3477402,36.3179067,1.61,7.082000000000001
1420,1557399996000,92.0,127.34773700000001,36.317846200000005,1.8499999,7.0120000000000005
1421,1557399999000,91.0,127.34775459999999,36.3177883,2.09,6.904
1422,1557400002000,91.0,127.34777340000002,36.317732799999995,1.74,6.902
1423,1557400005000,90.0,127.3477862,36.3176805,1.6999999,6.779
1424,1557400008000,90.0,127.34778610000001,36.3176329,2.08,6.9910000000000005
1425,1557400011000,90.0,127.3477858,36.3175768,1.5,7.068
1426,1557400014000,89.0,127.347792,36.317520200000004,1.9399998999999999,6.742000000000001
1427,1557400017000,89.0,127.34779679999998,36.3174675,1.87,6.667000000000001
1428,1557400020000,89.0,127.3478075,36.3174166,1.54,6.492999999999999
1429,1557400023000,89.0,127.347826,36.3173689,1.9799999,6.782
1430,1557400026000,88.0,127.34784779999998,36.317313,1.8499999,6.546
1431,1557400029000,87.0,127.347867,36.3172652,1.5,6.466
1432,1557400032000,87.0,127.34788,36.3172194,1.8299999,6.459
1433,1557400035000,87.0,127.34788970000001,36.317164500000004,1.7199999,6.285
1434,1557400038000,86.0,127.34790179999999,36.3171135,1.5999999,6.362
1435,1557400041000,85.0,127.3479088,36.317068,2.0,6.277
1436,1557400045000,86.0,127.34788470000001,36.3170252,1.0799999,6.438
1437,1557400050000,85.0,127.3478121,36.317022200000004,1.56,7.579
1438,1557400053000,84.0,127.34775309999999,36.3170138,1.15,8.181000000000001
1439,1557400057000,85.0,127.34768659999999,36.317010700000004,1.13,8.215
1440,1557400061000,82.0,127.3476257,36.317027200000005,1.1999999,8.254
1441,1557400065000,81.0,127.3475575,36.3170334,0.97999996,8.851
1443,1557400073000,83.0,127.34743780000001,36.316996100000004,1.12,10.936
1444,1557400076000,84.0,127.34737309999998,36.3169658,1.02,11.024000000000001
1445,1557400079000,84.0,127.34731140000001,36.31693610000001,1.13,11.217
1446,1557400082000,84.0,127.3472438,36.316906599999996,1.75,10.373
1447,1557400085000,85.0,127.34718429999998,36.316866100000006,0.9,8.968
1449,1557400094000,85.0,127.347159,36.31676470000001,1.5799999,10.552
1450,1557400097000,85.0,127.34716470000001,36.3167106,1.4499999,10.710999999999999
1451,1557400100000,85.0,127.3471686,36.316649700000006,1.1,10.212
1452,1557400103000,86.0,127.34718000000001,36.316602,0.68,9.52
1453,1557400107000,87.0,127.34719240000001,36.3165534,0.93,10.036
1456,1557400128000,89.0,127.34721299999998,36.3164092,1.67,8.318
1457,1557400131000,90.0,127.3471851,36.3163642,1.66,8.914
1458,1557400134000,90.0,127.3471664,36.316314899999995,1.66,9.237
1459,1557400137000,89.0,127.34715990000002,36.3162625,1.02,9.626
1460,1557400140000,88.0,127.34716100000001,36.3162041,1.1,9.417
1463,1557400152000,89.0,127.3472623,36.3161044,0.58,9.03
1465,1557400164000,84.0,127.34728999999999,36.3160094,0.95,7.145
1466,1557400168000,83.0,127.34727509999999,36.3159532,1.4699999,8.048
1467,1557400171000,84.0,127.34725120000002,36.3159027,1.66,8.982999999999999
1468,1557400174000,85.0,127.34721979999999,36.3158475,1.8299999,9.148
1469,1557400177000,85.0,127.347195,36.3158046,1.1899998999999999,9.35
1470,1557400181000,85.0,127.34718170000001,36.315752200000006,1.03,10.003
1471,1557400185000,86.0,127.3471935,36.3156997,1.06,10.407
1472,1557400189000,86.0,127.34722040000001,36.315646799999996,1.18,10.615
1473,1557400193000,86.0,127.34728999999999,36.315621,0.45999998,10.633
1474,1557400195000,85.0,127.34734569999999,36.31562720000001,0.45,9.707
1476,1557400202000,84.0,127.3474753,36.3156464,0.65,8.142999999999999
1477,1557400207000,85.0,127.3475287,36.315615,0.94,7.931
1478,1557400211000,86.0,127.3475642,36.3155626,0.87,8.02
1479,1557400214000,86.0,127.34759440000002,36.315521000000004,1.1999999,7.928999999999999
1480,1557400219000,84.0,127.3476092,36.315474,1.17,8.849
1481,1557400225000,83.0,127.34758329999998,36.31542279999999,1.11,12.061
1482,1557400230000,82.0,127.34757340000002,36.315366100000006,0.62,12.467
1483,1557400235000,82.0,127.3475831,36.315321600000004,0.65999997,12.708
1499,1557408731103,0.0,127.34774159999999,36.3153422,0.26,15.219000000000001
1500,1557408746000,0.0,127.34764469999999,36.3153565,3.21,9.646
1504,1557408756000,83.0,127.34751709999999,36.3157958,3.82,4.815
1513,1557408769000,82.0,127.3472533,36.316348,3.6899998,5.353
1517,1557408775000,82.0,127.3471206,36.3165803,3.9299998,3.968
1523,1557408785000,82.0,127.34703130000001,36.3169484,3.47,4.533
1525,1557408789000,82.0,127.34718170000001,36.3170244,3.4099998,4.529
1526,1557408791000,82.0,127.34722430000001,36.3170563,3.3799998999999996,3.988
1527,1557408794000,82.0,127.34726780000001,36.3170915,0.71,4.0680000000000005
