,timestamp,altitude,longitude,latitude,speed,accuracy
9,1557449288000,0.0,127.34792639999999,36.3594437,2.54,16.877
10,1557449289000,0.0,127.3479992,36.3595258,3.26,17.736
11,1557449290000,0.0,127.3480616,36.3595949,3.6399998999999994,18.555
239,1557449529000,63.0,127.36453449999999,36.365441100000005,3.9099998,4.553
244,1557449539000,64.0,127.36408840000001,36.3653456,2.4199998,3.486
245,1557449543000,65.0,127.3640206,36.365346200000005,0.97999996,3.0
247,1557449570000,65.0,127.363927,36.3654131,3.3899998999999994,4.184
368,1557449697000,72.0,127.3595023,36.3719068,3.84,4.398
369,1557449699000,72.0,127.35950190000001,36.37195560000001,3.04,4.345
370,1557449702000,72.0,127.35947390000001,36.3720054,1.5,4.64
371,1557449707000,73.0,127.35942450000002,36.3720342,0.34,4.904
372,1557449718000,73.0,127.3593896,36.3719888,1.3399999,4.638
373,1557449724000,73.0,127.35939590000001,36.371942100000005,0.14999999,6.979
380,1557455335017,103.0,127.3594545,36.3724133,0.77,19.0
381,1557455342000,78.0,127.35951159999999,36.372349,1.55,3.2239999999999998
382,1557455348000,75.0,127.3595164,36.372402799999996,1.49,6.016
383,1557455350000,75.0,127.35952209999999,36.3724523,1.53,3.906
384,1557455354000,75.0,127.35952830000001,36.3725023,1.54,3.031
385,1557455357000,75.0,127.35952879999999,36.3725508,1.53,3.157
386,1557455361000,75.0,127.3595293,36.3726048,1.56,3.0
387,1557455365000,75.0,127.35952560000001,36.3726583,1.48,3.0
388,1557455369000,76.0,127.3595188,36.372707899999995,1.4399998999999999,3.0
389,1557455373000,76.0,127.3595187,36.372762200000004,1.54,3.0
390,1557455377000,76.0,127.3595366,36.3728185,1.5799999,3.0060000000000002
391,1557455380000,77.0,127.3595615,36.3728609,1.62,3.0
392,1557455384000,78.0,127.3595882,36.3729116,1.61,3.011
393,1557455388000,78.0,127.3596139,36.372960600000006,1.5699999,3.0
394,1557455392000,78.0,127.35964809999999,36.373008,1.3299999,3.0
395,1557455397000,78.0,127.3597002,36.3730358,0.68,3.0
397,1557455417000,82.0,127.35982690000002,36.3728441,1.99,21.342
398,1557455421000,83.0,127.3598873,36.3728287,0.87,15.222999999999999
399,1557455425000,83.0,127.35991979999999,36.372873999999996,1.49,14.099
400,1557455441299,85.5999984741,127.3599554,36.3731376,1.37,16.528
401,1557455454000,85.6999969482,127.36001920000001,36.3731138,0.45,10.258
402,1557455461000,85.6999969482,127.3600746,36.373104,0.38,10.597000000000001
403,1557455468000,91.0,127.3601294,36.3730859,0.32999998,8.633
405,1557455489000,88.0,127.3602539,36.373032,0.48999998,6.689
407,1557455593000,77.0,127.36011440000001,36.372894200000005,0.19,26.0
410,1557456453000,85.9000015259,127.36001399999999,36.3730987,0.37,11.064
412,1557456557000,85.5999984741,127.3598784,36.37314179999999,1.3199999,17.929000000000002
413,1557456560318,85.5,127.35987970000001,36.373088700000004,0.93,15.199000000000002
414,1557456570351,82.3000030518,127.3599374,36.3730624,0.71999997,12.526
415,1557456580390,79.0,127.3597906,36.3730341,0.96999997,7.279
416,1557456582000,79.0,127.3596987,36.373014000000005,0.84999996,6.644
417,1557456585000,79.0,127.359646,36.3729935,1.3199999,6.473
418,1557456588000,75.0,127.35961090000002,36.372949799999994,1.67,3.446
419,1557456593000,75.0,127.35957759999998,36.3729087,1.53,3.0
420,1557456597000,73.0,127.3595624,36.3728628,1.6899998999999999,3.0
421,1557456601000,74.0,127.3595482,36.3728107,1.42,3.0
422,1557456605000,74.0,127.35954479999998,36.3727543,1.4399998999999999,3.0
423,1557456609000,74.0,127.35954,36.3726959,1.48,3.0
424,1557456614000,74.0,127.3595394,36.3726506,1.26,3.4819999999999998
425,1557456618000,74.0,127.35953789999999,36.3725955,1.42,4.1739999999999995
426,1557456622000,74.0,127.3595317,36.3725398,1.4699999,4.217
427,1557456626000,74.0,127.3595291,36.3724846,1.6999999,4.71
428,1557456629000,73.0,127.35952549999999,36.3724341,1.5999999,4.916
429,1557456632000,74.0,127.35952140000002,36.3723878,1.64,4.952
430,1557456635000,73.0,127.3595203,36.372339399999994,1.5899999,4.404
431,1557456639000,74.0,127.35951829999999,36.3722877,1.64,4.511
432,1557456642000,73.0,127.35951969999999,36.3722363,1.73,4.431
433,1557456645000,73.0,127.3595226,36.3721885,1.65,4.873
434,1557456649000,74.0,127.35952859999999,36.3721313,1.3,4.6819999999999995
435,1557456653000,76.0,127.35953049999999,36.3720814,1.4499999,4.789
436,1557456657000,76.0,127.35953090000001,36.372025799999996,1.52,5.032
437,1557456660000,76.0,127.35952549999999,36.371978600000006,1.64,4.776
438,1557456663000,77.0,127.3595033,36.3719342,0.93,4.916
439,1557456668000,78.0,127.3594523,36.371908000000005,0.7,5.565
468,1557469981572,50.0,127.3587959,36.371853,1.28,15.504000000000001
470,1557469996064,94.1999969482,127.3588874,36.3718876,0.95,14.306
480,1557478921314,89.0,127.3595072,36.371932799999996,0.11,29.0
481,1557478923000,81.3000030518,127.35936389999999,36.3719323,0.66999996,20.951
482,1557478925000,81.3000030518,127.3593071,36.3719313,0.52,21.324
484,1557478928000,84.0,127.3594777,36.37192,0.42999998,11.83
485,1557478933000,83.0,127.35954240000001,36.371916299999995,0.7,8.918
486,1557478955000,86.0,127.35948619999999,36.3719343,0.19,6.6339999999999995
497,1557482233000,67.0,127.35925790000002,36.3718544,1.05,18.398
498,1557482241000,86.1999969482,127.35923030000001,36.3718152,1.26,18.202
499,1557482245000,81.4000015259,127.359227,36.3718742,0.98999995,17.529
600,1557482446000,69.0,127.36370420000002,36.365563200000004,1.2099999,3.0
601,1557482450000,69.0,127.36375859999998,36.3655769,1.8499999,3.313
602,1557482454000,70.0,127.36381609999998,36.365581899999995,0.32,3.0
604,1557482538000,64.0,127.3648856,36.3649386,1.3199999,3.324
605,1557482545000,64.0,127.3649013,36.3648893,1.26,3.6210000000000004
606,1557482549000,64.0,127.36493689999999,36.3648432,1.38,3.859
607,1557482553000,64.0,127.36497150000001,36.3647951,1.43,4.064
608,1557482556000,64.0,127.364998,36.364751299999995,1.65,4.104
609,1557482559000,64.0,127.3650308,36.3647062,1.7099999,4.238
610,1557482562000,64.0,127.36506770000001,36.3646586,1.9699999,4.383
611,1557482565000,64.0,127.3651107,36.3646132,1.4499999,4.237
612,1557482568000,64.0,127.3651459,36.364571000000005,1.68,4.203
613,1557482571000,63.0,127.3651784,36.364529499999996,1.99,4.166
614,1557482575000,63.0,127.36522079999999,36.3644734,1.41,4.323
615,1557482578000,63.0,127.3652584,36.3644265,1.6899998999999999,4.232
616,1557482581000,63.0,127.36529170000001,36.364380700000005,2.1,4.34
617,1557482585000,63.0,127.3653264,36.364326,2.05,4.436
618,1557482588000,63.0,127.3653581,36.364281899999995,1.9,4.282
619,1557482591000,63.0,127.3653937,36.364236600000005,1.3299999,4.183
620,1557482595000,63.0,127.36543770000002,36.3641933,1.88,4.73
621,1557482598000,63.0,127.36547639999999,36.3641466,1.7199999,4.387
622,1557482601000,63.0,127.3655146,36.364102700000004,1.9799999,4.371
623,1557482604000,63.0,127.36554450000001,36.364056500000004,1.77,4.251
624,1557482607000,63.0,127.36557649999999,36.364015,1.73,4.2
625,1557482612000,64.0,127.3656118,36.3639747,1.42,4.212
626,1557482615000,64.0,127.3656442,36.3639333,2.1,4.06
627,1557482618000,64.0,127.3656902,36.3638849,2.59,4.055
628,1557482620000,64.0,127.36573680000001,36.3638433,3.12,4.265
629,1557482622000,64.0,127.3657799,36.3637961,3.9599998,4.037
630,1557482623000,64.0,127.3658053,36.3637543,3.56,3.79
643,1557482642000,64.0,127.36672279999999,36.363730700000005,3.9199998,4.621
645,1557482646000,65.0,127.36679129999999,36.3636414,3.84,4.58
646,1557482648000,65.0,127.3667439,36.3636164,3.49,4.838
647,1557482650000,65.0,127.36668300000001,36.3635912,3.03,5.14
648,1557482652000,65.0,127.3666256,36.3635682,3.07,5.244
649,1557482655000,66.0,127.3665648,36.363541299999994,2.69,6.861000000000001
650,1557482657000,67.0,127.3664959,36.3635251,1.77,6.492000000000001
651,1557482659000,68.0,127.3664436,36.363548,2.5,5.877000000000001
652,1557482662000,68.0,127.36647099999999,36.3635916,1.9799999,4.867
653,1557482665000,69.0,127.36651670000002,36.3636211,1.9699999,5.002
654,1557482668000,70.0,127.3665709,36.3636106,1.9599999,4.385
655,1557482672000,71.0,127.3665438,36.363556700000004,2.0,5.044
656,1557482675000,71.0,127.36653429999998,36.3635011,2.95,4.998
657,1557482677000,71.0,127.36656509999999,36.3634408,3.4299998,4.89
658,1557482679000,72.0,127.3666098,36.3633727,3.28,4.516
659,1557482681000,72.0,127.3666512,36.3633207,3.51,4.945
660,1557482683000,72.0,127.36669270000002,36.3632702,3.0,5.569
661,1557482685000,72.0,127.3667325,36.363224,2.83,6.144
662,1557482687000,73.0,127.3667693,36.3631826,2.62,6.775
